gene,mean_group1,mean_group2,delta_mean,effect_size,pct_group1,pct_group2
ENSG00000238279,0.0,0.00010784201648570617,-0.00010784201648570617,-0.03322225674470618,0.0,0.0006093845216331506
PAPPA2,0.0,0.00010784201648570617,-0.00010784201648570617,-0.03322225674470618,0.0,0.0006093845216331506
ENSG00000290740,0.0,0.00010784201648570617,-0.00010784201648570617,-0.03322225674470618,0.0,0.0006093845216331506
ENSG00000287226,0.0,0.00010784201648570617,-0.00010784201648570617,-0.03322225674470618,0.0,0.0006093845216331506
TIMP3,0.0,0.00010805298822995886,-0.00010805298822995886,-0.03322841152401573,0.0,0.0006093845216331506
SMARCAD1-DT,0.0,0.00010813609659360003,-0.00010813609659360003,-0.0332308271336204,0.0,0.0006093845216331506
COX5A,0.9976403062349282,1.01057313373147,-0.012932827496541899,-0.033231214173145396,0.943413729127999,0.946374162096305
FOLR2,0.0,0.0001081550027375465,-0.0001081550027375465,-0.03323137595158038,0.0,0.0006093845216331506
MACC1,0.0,0.00010817013242576183,-0.00010817013242576183,-0.0332318149568045,0.0,0.0006093845216331506
LINC02799,0.0,0.00010817013242576183,-0.00010817013242576183,-0.0332318149568045,0.0,0.0006093845216331506
NWD2,0.0,0.00010818905050529064,-0.00010818905050529064,-0.033232363651894775,0.0,0.0006093845216331506
ENSG00000273958,0.0,0.00010818905050529064,-0.00010818905050529064,-0.033232363651894775,0.0,0.0006093845216331506
SLAIN2,0.21669147008068795,0.22497151773806445,-0.0082800476573765,-0.033232475804233774,0.5389610389610403,0.5929311395490654
A1CF,0.0,0.00010822311977295141,-0.00010822311977295141,-0.03323335113098955,0.0,0.0006093845216331506
ENSG00000256947,0.0,0.00010829132288974623,-0.00010829132288974623,-0.033235325425241685,0.0,0.0006093845216331506
ENSG00000256226,0.0,0.00010829132288974623,-0.00010829132288974623,-0.033235325425241685,0.0,0.0006093845216331506
TRAJ56,0.0,0.00010831407641949186,-0.00010831407641949186,-0.033235983326527906,0.0,0.0006093845216331506
DTD1-AS1,0.0,0.00010831407641949186,-0.00010831407641949186,-0.033235983326527906,0.0,0.0006093845216331506
ENSG00000288583,0.0,0.00010831786960653549,-0.00010831786960653549,-0.03323609296717293,0.0,0.0006093845216331506
ENSG00000267174,0.0,0.00010831786960653549,-0.00010831786960653549,-0.03323609296717293,0.0,0.0006093845216331506
ENSG00000233030,0.0,0.00010833304501884444,-0.00010833304501884444,-0.03323653150240854,0.0,0.0006093845216331506
OR4D9,0.0,0.00010833304501884444,-0.00010833304501884444,-0.03323653150240854,0.0,0.0006093845216331506
GLYATL2,0.0,0.00010833304501884444,-0.00010833304501884444,-0.03323653150240854,0.0,0.0006093845216331506
ENSG00000251170,0.0,0.00010838619255248645,-0.00010838619255248645,-0.03323806603111635,0.0,0.0006093845216331506
ENSG00000251187,0.0,0.00010838619255248645,-0.00010838619255248645,-0.03323806603111635,0.0,0.0006093845216331506
TRARG1,0.0,0.00010838619255248645,-0.00010838619255248645,-0.03323806603111635,0.0,0.0006093845216331506
ENSG00000241449,0.0,0.00010838619255248645,-0.00010838619255248645,-0.03323806603111635,0.0,0.0006093845216331506
ENSG00000279175,0.0,0.00010838619255248645,-0.00010838619255248645,-0.03323806603111635,0.0,0.0006093845216331506
ENSG00000261394,0.0,0.00010842038644261174,-0.00010842038644261174,-0.03323905223069008,0.0,0.0006093845216331506
CTSL,0.0,0.00010845460197159462,-0.00010845460197159462,-0.03324003820857234,0.0,0.0006093845216331506
KRT86,0.0,0.00010845460197159462,-0.00010845460197159462,-0.03324003820857234,0.0,0.0006093845216331506
FGF1,0.0,0.00010852690590868471,-0.00010852690590868471,-0.03324211898909787,0.0,0.0006093845216331506
ENSG00000286631,0.00034054131050725194,0.0009413116810164536,-0.0006007703705092017,-0.03324271011550035,0.0018552875695732839,0.0018281535648994518
ENSG00000275467,0.0,0.00010863363543889321,-0.00010863363543889321,-0.0332451835996556,0.0,0.0006093845216331506
SYPL2,0.0,0.00010867944112593375,-0.00010867944112593375,-0.03324649634615598,0.0,0.0006093845216331506
EPN2-AS1,0.0,0.00010870617900043919,-0.00010870617900043919,-0.03324726193252085,0.0,0.0006093845216331506
ENSG00000235204,0.0,0.00010873293006945643,-0.00010873293006945643,-0.0332480273844253,0.0,0.0006093845216331506
ENSG00000253496,0.0,0.00010875587006636429,-0.00010875587006636429,-0.03324868337901333,0.0,0.0006093845216331506
AJAP1,0.0,0.00010875587006636429,-0.00010875587006636429,-0.03324868337901333,0.0,0.0006093845216331506
ZBTB34,0.022678375893328866,0.025825673826616345,-0.003147297933287479,-0.03325035128822809,0.0732838589981448,0.08957952468007287
ENSG00000269091,0.0,0.00010885155794532138,-0.00010885155794532138,-0.03325141562574692,0.0,0.0006093845216331506
ENSG00000224138,0.0,0.00010885155794532138,-0.00010885155794532138,-0.03325141562574692,0.0,0.0006093845216331506
TIE1,0.0,0.00010887454816316987,-0.00010887454816316987,-0.03325207110948157,0.0,0.0006093845216331506
DCTN1-AS1,0.0,0.00010893206633071788,-0.00010893206633071788,-0.033253709385917665,0.0,0.0006093845216331506
ENSG00000237212,0.0,0.00010893206633071788,-0.00010893206633071788,-0.033253709385917665,0.0,0.0006093845216331506
GABRA2,0.0,0.00010893206633071788,-0.00010893206633071788,-0.033253709385917665,0.0,0.0006093845216331506
LINC03044,0.0,0.00010913963724362911,-0.00010913963724362911,-0.0332596020560502,0.0,0.0006093845216331506
ERICH3,0.0,0.00010915889690060084,-0.00010915889690060084,-0.033260147267541555,0.0,0.0006093845216331506
ENSG00000274373,0.0,0.00010915889690060084,-0.00010915889690060084,-0.033260147267541555,0.0,0.0006093845216331506
CLSTN2,0.0,0.00010916660267189124,-0.00010916660267189124,-0.03326036533285134,0.0,0.0006093845216331506
TBC1D22A-AS1,0.0,0.00010916660267189124,-0.00010916660267189124,-0.03326036533285134,0.0,0.0006093845216331506
HAUS6,0.15589669179293142,0.16297258962380912,-0.007075897830877698,-0.03326393543600279,0.4248608534322837,0.4789762340036623
SDR9C7,0.0,0.00010940215384682255,-0.00010940215384682255,-0.03326701102643274,0.0,0.0006093845216331506
STX19,0.0,0.00010940215384682255,-0.00010940215384682255,-0.03326701102643274,0.0,0.0006093845216331506
LINC00381,0.0,0.00010943312142616617,-0.00010943312142616617,-0.0332678818311357,0.0,0.0006093845216331506
DSG1,0.0,0.00010943312142616617,-0.00010943312142616617,-0.0332678818311357,0.0,0.0006093845216331506
ENSG00000291272,0.010156850137012495,0.012154155499072884,-0.001997305362060388,-0.03327031220350009,0.03896103896103897,0.04753199268738576
ENSG00000286719,0.0,0.00010955328701452089,-0.00010955328701452089,-0.0332712545292199,0.0,0.0006093845216331506
H3C15,0.0,0.00010955328701452089,-0.00010955328701452089,-0.0332712545292199,0.0,0.0006093845216331506
SLC13A4,0.0,0.00010955716772958433,-0.00010955716772958433,-0.03327136328170644,0.0,0.0006093845216331506
SERPINB7,0.0,0.00010955716772958433,-0.00010955716772958433,-0.03327136328170644,0.0,0.0006093845216331506
PLPPR5-AS1,0.0,0.00010957269334696986,-0.00010957269334696986,-0.033271798264000035,0.0,0.0006093845216331506
ENSG00000273406,0.0,0.00010957269334696986,-0.00010957269334696986,-0.033271798264000035,0.0,0.0006093845216331506
ENSG00000288762,0.0,0.0001099505450734858,-0.0001099505450734858,-0.0332823330231329,0.0,0.0006093845216331506
ENSG00000290601,0.0,0.0001099505450734858,-0.0001099505450734858,-0.0332823330231329,0.0,0.0006093845216331506
MPV17,0.19306712157748745,0.20056283315078016,-0.007495711573292707,-0.03328465588024603,0.5074211502782958,0.5581962218159746
CEP112,0.004804981484130041,0.0066404844157356285,-0.001835502931605588,-0.03328578508587583,0.012059369202226347,0.021328458257160277
ENSG00000272966,0.0,0.00011020913743657268,-0.00011020913743657268,-0.03328948608330843,0.0,0.0006093845216331506
ENSG00000285624,0.0,0.00011025235479039368,-0.00011025235479039368,-0.033290677082962,0.0,0.0006093845216331506
TMEM150A,0.000674610839210265,0.0011752597104270443,-0.0005006488712167793,-0.03329163442563982,0.0037105751391465678,0.004875076173065204
ENSG00000264558,0.0,0.00011029560614448825,-0.00011029560614448825,-0.03329186774597999,0.0,0.0006093845216331506
ENSG00000289237,0.0,0.00011029560614448825,-0.00011029560614448825,-0.03329186774597999,0.0,0.0006093845216331506
ENSG00000250699,0.0,0.00011029560614448825,-0.00011029560614448825,-0.03329186774597999,0.0,0.0006093845216331506
ENSG00000271871,0.0,0.00011031134234729364,-0.00011031134234729364,-0.03329230063086206,0.0,0.0006093845216331506
ENSG00000286227,0.0,0.00011031134234729364,-0.00011031134234729364,-0.03329230063086206,0.0,0.0006093845216331506
TLL2,0.0,0.00011032708305326185,-0.00011032708305326185,-0.03329273347120749,0.0,0.0006093845216331506
LINC02645,0.0,0.00011032708305326185,-0.00011032708305326185,-0.03329273347120749,0.0,0.0006093845216331506
ENSG00000291220,0.0018285082137302396,0.0027246895975011724,-0.0008961813837709328,-0.0332969878181852,0.008348794063079777,0.00975015234613041
ENSG00000290983,0.0,0.00011062701465250052,-0.00011062701465250052,-0.03330094896771301,0.0,0.0006093845216331506
ENSG00000260634,0.0,0.00011062701465250052,-0.00011062701465250052,-0.03330094896771301,0.0,0.0006093845216331506
ENSG00000285706,0.0,0.00011062701465250052,-0.00011062701465250052,-0.03330094896771301,0.0,0.0006093845216331506
ENSG00000286101,0.0,0.00011062701465250052,-0.00011062701465250052,-0.03330094896771301,0.0,0.0006093845216331506
GPM6A,0.0,0.00011067056132688716,-0.00011067056132688716,-0.033302136718154816,0.0,0.0006093845216331506
DAO,0.0,0.00011068640500570273,-0.00011068640500570273,-0.03330256854364721,0.0,0.0006093845216331506
GPR151,0.0,0.00011070225323402366,-0.00011070225323402366,-0.0333030003244584,0.0,0.0006093845216331506
TUBD1,0.02185529211686256,0.02463471438991952,-0.002779422273056959,-0.03330504775854048,0.08256029684601124,0.09079829372333915
SSPN,0.0,0.0001108331749662052,-0.0001108331749662052,-0.033306560810490535,0.0,0.0006093845216331506
KIF1A,0.0,0.0001108331749662052,-0.0001108331749662052,-0.033306560810490535,0.0,0.0006093845216331506
ENSG00000270020,0.0,0.00011098830155508925,-0.00011098830155508925,-0.03331076473163933,0.0,0.0006093845216331506
SLC5A4-AS1,0.0,0.0001109922848858802,-0.0001109922848858802,-0.03331087246851741,0.0,0.0006093845216331506
ENSG00000286975,0.0,0.0001109922848858802,-0.0001109922848858802,-0.03331087246851741,0.0,0.0006093845216331506
ENSG00000250371,0.0,0.0001109922848858802,-0.0001109922848858802,-0.03331087246851741,0.0,0.0006093845216331506
PRRT1,0.0,0.00011123581143013215,-0.00011123581143013215,-0.03331743911988867,0.0,0.0006093845216331506
LRRC36,0.0,0.00011123581143013215,-0.00011123581143013215,-0.03331743911988867,0.0,0.0006093845216331506
BTBD18,0.0,0.00011123581143013215,-0.00011123581143013215,-0.03331743911988867,0.0,0.0006093845216331506
XKRX,0.0,0.00011138003549544193,-0.00011138003549544193,-0.03332130962334904,0.0,0.0006093845216331506
CLCA3P,0.0,0.00011138003549544193,-0.00011138003549544193,-0.03332130962334904,0.0,0.0006093845216331506
ADGRL4,0.0,0.00011141615012951553,-0.00011141615012951553,-0.03332227668054316,0.0,0.0006093845216331506
OR2AG1,0.0,0.00011141615012951553,-0.00011141615012951553,-0.03332227668054316,0.0,0.0006093845216331506
LMO1,0.0,0.00011147639340428757,-0.00011147639340428757,-0.033323887936706265,0.0,0.0006093845216331506
CABP1-DT,0.0,0.00011151659189466384,-0.00011151659189466384,-0.03332496175607837,0.0,0.0006093845216331506
ENSG00000253687,0.0,0.00011151659189466384,-0.00011151659189466384,-0.03332496175607837,0.0,0.0006093845216331506
LILRA2,0.0,0.00011151659189466384,-0.00011151659189466384,-0.03332496175607837,0.0,0.0006093845216331506
ENSG00000287549,0.0,0.0001117785923883985,-0.0001117785923883985,-0.03333193472269253,0.0,0.0006093845216331506
ENSG00000285163,0.0,0.0001117785923883985,-0.0001117785923883985,-0.03333193472269253,0.0,0.0006093845216331506
ENSG00000277022,0.0,0.0001117785923883985,-0.0001117785923883985,-0.03333193472269253,0.0,0.0006093845216331506
ENSG00000287262,0.0,0.00011196070173062317,-0.00011196070173062317,-0.03333675518689215,0.0,0.0006093845216331506
HCP5B,0.0,0.0001120702532420716,-0.0001120702532420716,-0.03333964472223301,0.0,0.0006093845216331506
C1orf232,0.0,0.00011221665679572047,-0.00011221665679572047,-0.0333434942317746,0.0,0.0006093845216331506
ENSG00000275417,0.0,0.00011221665679572047,-0.00011221665679572047,-0.0333434942317746,0.0,0.0006093845216331506
KCNC2,0.0,0.00011237161060622266,-0.00011237161060622266,-0.03334755362565735,0.0,0.0006093845216331506
TRAV7,0.0,0.00011237161060622266,-0.00011237161060622266,-0.03334755362565735,0.0,0.0006093845216331506
ENSG00000287769,0.0,0.00011240020154904505,-0.00011240020154904505,-0.033348300962801204,0.0,0.0006093845216331506
DYRK1B,0.017344790022570798,0.019985031081255104,-0.0026402410586843054,-0.033351686840509105,0.06215213358070507,0.06764168190127968
RAD21L1,0.0,0.00011253927963816886,-0.00011253927963816886,-0.033351928910871846,0.0,0.0006093845216331506
TRAJ19,0.0,0.00011253927963816886,-0.00011253927963816886,-0.033351928910871846,0.0,0.0006093845216331506
ACAT1,0.2424968387228504,0.2511983605930192,-0.008701521870168788,-0.033352792205169284,0.5621521335807054,0.6380255941499201
KIF25,0.0,0.00011258844846565132,-0.00011258844846565132,-0.0333532085805252,0.0,0.0006093845216331506
ENSG00000285860,0.0,0.00011273210396178138,-0.00011273210396178138,-0.03335693861601911,0.0,0.0006093845216331506
KCNJ11,0.0,0.00011278966915087174,-0.00011278966915087174,-0.033358429656091704,0.0,0.0006093845216331506
DNM3OS,0.0,0.00011278966915087174,-0.00011278966915087174,-0.033358429656091704,0.0,0.0006093845216331506
ENSG00000287516,0.0,0.00011278966915087174,-0.00011278966915087174,-0.033358429656091704,0.0,0.0006093845216331506
RETNLB,0.0,0.00011279789756252952,-0.00011279789756252952,-0.03335864261635039,0.0,0.0006093845216331506
ENSG00000254691,0.0,0.00011279789756252952,-0.00011279789756252952,-0.03335864261635039,0.0,0.0006093845216331506
ENSG00000289888,0.0,0.00011279789756252952,-0.00011279789756252952,-0.03335864261635039,0.0,0.0006093845216331506
ENSG00000288580,0.0,0.0001129420899162843,-0.0001129420899162843,-0.033362367579883846,0.0,0.0006093845216331506
SYK,0.0,0.0001129420899162843,-0.0001129420899162843,-0.033362367579883846,0.0,0.0006093845216331506
ENSG00000258516,0.0,0.0001129420899162843,-0.0001129420899162843,-0.033362367579883846,0.0,0.0006093845216331506
ENSG00000269534,0.0,0.00011297097276292506,-0.00011297097276292506,-0.03336311215443123,0.0,0.0006093845216331506
ENSG00000287776,0.0,0.00011297097276292506,-0.00011297097276292506,-0.03336311215443123,0.0,0.0006093845216331506
STAP2,0.015296437732355684,0.017636050084869532,-0.0023396123525138476,-0.03336319069339529,0.05473098330241192,0.06825106642291283
PTPRB,0.0,0.00011302878292344877,-0.00011302878292344877,-0.03336460088510706,0.0,0.0006093845216331506
ENSG00000260658,0.0,0.00011314458143418919,-0.00011314458143418919,-0.03336757667187425,0.0,0.0006093845216331506
LINC03069,0.0,0.00011314458143418919,-0.00011314458143418919,-0.03336757667187425,0.0,0.0006093845216331506
ENSG00000266599,0.0,0.00011314458143418919,-0.00011314458143418919,-0.03336757667187425,0.0,0.0006093845216331506
ENSG00000264151,0.0,0.00011338520835605538,-0.00011338520835605538,-0.033373733690998504,0.0,0.0006093845216331506
ENSG00000268981,0.0,0.00011339352414502566,-0.00011339352414502566,-0.03337394583077121,0.0,0.0006093845216331506
ADAMTS19,0.0,0.00011339352414502566,-0.00011339352414502566,-0.03337394583077121,0.0,0.0006093845216331506
ENSG00000290711,0.0,0.00011339352414502566,-0.00011339352414502566,-0.03337394583077121,0.0,0.0006093845216331506
TNFRSF11A,0.0003161103095168931,0.0006708305413268359,-0.00035472023180994276,-0.03337728633597263,0.0018552875695732839,0.0030469226081657527
ENSG00000275454,0.002894615966851364,0.003999559026279311,-0.001104943059427947,-0.0333796354145732,0.008348794063079777,0.017672151127361372
LINC02065,0.0,0.00011366445481794564,-0.00011366445481794564,-0.03338083415052794,0.0,0.0006093845216331506
LINC01456,0.0,0.00011366445481794564,-0.00011366445481794564,-0.03338083415052794,0.0,0.0006093845216331506
RND3,0.0,0.00011366445481794564,-0.00011366445481794564,-0.03338083415052794,0.0,0.0006093845216331506
ENSG00000280029,0.0,0.00011371461483225466,-0.00011371461483225466,-0.03338210451887657,0.0,0.0006093845216331506
ENSG00000227579,0.0,0.00011391569967441428,-0.00011391569967441428,-0.03338718186778929,0.0,0.0006093845216331506
SERF1A,0.00027497588724159254,0.0006945580542552486,-0.00041958216701365605,-0.03339109435060996,0.0009276437847866419,0.002437538086532602
ENSG00000269321,0.0,0.00011421023023140137,-0.00011421023023140137,-0.03339457448881085,0.0,0.0006093845216331506
RP1L1,0.0,0.00011424820930323598,-0.00011424820930323598,-0.03339552394754968,0.0,0.0006093845216331506
MEG8,0.0,0.00011445542947929405,-0.00011445542947929405,-0.03340068913562973,0.0,0.0006093845216331506
KCNS1,0.0,0.00011448933295760259,-0.00011448933295760259,-0.03340153177536466,0.0,0.0006093845216331506
LINC01608,0.0,0.0001145359831459844,-0.0001145359831459844,-0.03340269010398266,0.0,0.0006093845216331506
MAPT-IT1,0.0,0.0001145359831459844,-0.0001145359831459844,-0.03340269010398266,0.0,0.0006093845216331506
NKX2-1,0.0,0.00011457417985135315,-0.00011457417985135315,-0.03340363756806864,0.0,0.0006093845216331506
ENSG00000260460,0.0,0.00011457417985135315,-0.00011457417985135315,-0.03340363756806864,0.0,0.0006093845216331506
LINC02634,0.0,0.00011457417985135315,-0.00011457417985135315,-0.03340363756806864,0.0,0.0006093845216331506
SFRP5,0.0,0.00011473147957051967,-0.00011473147957051967,-0.033407530244578064,0.0,0.0006093845216331506
EFCAB13-DT,0.0,0.00011473147957051967,-0.00011473147957051967,-0.033407530244578064,0.0,0.0006093845216331506
LRRC3C,0.0,0.00011473147957051967,-0.00011473147957051967,-0.033407530244578064,0.0,0.0006093845216331506
ENSG00000241357,0.0,0.00011474851089659577,-0.00011474851089659577,-0.033407950837917956,0.0,0.0006093845216331506
PROSER2-AS1,0.0,0.00011484227391518826,-0.00011484227391518826,-0.033410263275670544,0.0,0.0006093845216331506
GBGT1,0.0,0.00011484227391518826,-0.00011484227391518826,-0.033410263275670544,0.0,0.0006093845216331506
ENSG00000287486,0.0,0.00011494046335176973,-0.00011494046335176973,-0.03341267932952908,0.0,0.0006093845216331506
CD22,0.0,0.00011494046335176973,-0.00011494046335176973,-0.03341267932952908,0.0,0.0006093845216331506
FBXW12,0.0,0.00011494046335176973,-0.00011494046335176973,-0.03341267932952908,0.0,0.0006093845216331506
TRPM6,0.0,0.00011494046335176973,-0.00011494046335176973,-0.03341267932952908,0.0,0.0006093845216331506
ENSG00000286827,0.0,0.00011494046335176973,-0.00011494046335176973,-0.03341267932952908,0.0,0.0006093845216331506
ENSG00000254197,0.0,0.0001149618311692108,-0.0001149618311692108,-0.033413204356337066,0.0,0.0006093845216331506
KLC3,0.0,0.00011506022584881328,-0.00011506022584881328,-0.033415618548596426,0.0,0.0006093845216331506
ENSG00000287647,0.0,0.00011506022584881328,-0.00011506022584881328,-0.033415618548596426,0.0,0.0006093845216331506
ENSG00000278367,0.0,0.00011507307239306217,-0.00011507307239306217,-0.03341593333043317,0.0,0.0006093845216331506
TMEM130,0.0,0.00011507307239306217,-0.00011507307239306217,-0.03341593333043317,0.0,0.0006093845216331506
FOXA3,0.0,0.00011508163835444128,-0.00011508163835444128,-0.033416143170524326,0.0,0.0006093845216331506
LINC02808,0.0,0.00011509877411500399,-0.00011509877411500399,-0.03341656281598323,0.0,0.0006093845216331506
ENSG00000268201,0.0,0.00011509877411500399,-0.00011509877411500399,-0.03341656281598323,0.0,0.0006093845216331506
ENSG00000230686,0.0,0.00011509877411500399,-0.00011509877411500399,-0.03341656281598323,0.0,0.0006093845216331506
ENSG00000286391,0.0,0.00011509877411500399,-0.00011509877411500399,-0.03341656281598323,0.0,0.0006093845216331506
TULP2,0.0,0.00011509877411500399,-0.00011509877411500399,-0.03341656281598323,0.0,0.0006093845216331506
ENSG00000290717,0.00037566298440254464,0.0009100376270277847,-0.00053437464262524,-0.03341881164804447,0.0018552875695732839,0.0030469226081657527
ENSG00000277425,0.0,0.00011524033967344761,-0.00011524033967344761,-0.03342002312371858,0.0,0.0006093845216331506
FGD4,0.001025890754455046,0.0018105752724506732,-0.0007846845179956272,-0.03342119543585567,0.0037105751391465678,0.004875076173065204
ENSG00000225173,0.0,0.00011530910332119867,-0.00011530910332119867,-0.033421699713251374,0.0,0.0006093845216331506
LINC00868,0.0,0.00011537364403446663,-0.00011537364403446663,-0.033423270842034204,0.0,0.0006093845216331506
ENSG00000289850,0.0,0.00011537364403446663,-0.00011537364403446663,-0.033423270842034204,0.0,0.0006093845216331506
NMUR1,0.003424089070157017,0.0047043118537691804,-0.0012802227836121636,-0.033423371160969995,0.014842300556586275,0.014625228519195618
ENSG00000275228,0.0,0.0001153865608739036,-0.0001153865608739036,-0.03342358498950213,0.0,0.0006093845216331506
LINC02656,0.0,0.00011555042562000994,-0.00011555042562000994,-0.033427561930622116,0.0,0.0006093845216331506
WDFY4,0.0,0.00011558066216094266,-0.00011558066216094266,-0.03342829406784152,0.0,0.0006093845216331506
ENSG00000232363,0.0,0.00011558066216094266,-0.00011558066216094266,-0.03342829406784152,0.0,0.0006093845216331506
ENSG00000231606,0.0,0.00011558066216094266,-0.00011558066216094266,-0.03342829406784152,0.0,0.0006093845216331506
OGDHL,0.0,0.00011559794731144845,-0.00011559794731144845,-0.033428712368070594,0.0,0.0006093845216331506
ENSG00000287392,0.0,0.0001156757947027769,-0.0001156757947027769,-0.03343059414385472,0.0,0.0006093845216331506
ENSG00000268416,0.0,0.00011581445004380153,-0.00011581445004380153,-0.03343393719744329,0.0,0.0006093845216331506
ENSG00000284708,0.0,0.00011581445004380153,-0.00011581445004380153,-0.03343393719744329,0.0,0.0006093845216331506
ENSG00000286938,0.0,0.0001162062117383455,-0.0001162062117383455,-0.03344332355226395,0.0,0.0006093845216331506
LINC02268,0.0,0.0001162062117383455,-0.0001162062117383455,-0.03344332355226395,0.0,0.0006093845216331506
IGSF23,0.0,0.00011621931625068457,-0.00011621931625068457,-0.03344363602407631,0.0,0.0006093845216331506
LINC01899,0.0,0.00011626301937708135,-0.00011626301937708135,-0.033444677407081305,0.0,0.0006093845216331506
MPL,0.0,0.00011626301937708135,-0.00011626301937708135,-0.033444677407081305,0.0,0.0006093845216331506
BTBD3,0.00184531348581866,0.002653907389797768,-0.000808593903979108,-0.033447724580386674,0.007421150278293135,0.011578305911029863
STEAP2,0.0,0.00011640747389381522,-0.00011640747389381522,-0.03344811189929659,0.0,0.0006093845216331506
ENSG00000278445,0.0,0.00011640747389381522,-0.00011640747389381522,-0.03344811189929659,0.0,0.0006093845216331506
ENSG00000273335,0.0,0.00011641624028589389,-0.00011641624028589389,-0.03344831994809257,0.0,0.0006093845216331506
ENSG00000288234,0.0,0.00011649080812441043,-0.00011649080812441043,-0.03345008789079698,0.0,0.0006093845216331506
LINC00315,0.0,0.00011668425291150532,-0.00011668425291150532,-0.03345465981721791,0.0,0.0006093845216331506
ENDOU,0.0,0.00011668425291150532,-0.00011668425291150532,-0.03345465981721791,0.0,0.0006093845216331506
GJA9,0.0,0.00011670187076135684,-0.00011670187076135684,-0.03345507516590205,0.0,0.0006093845216331506
ENSG00000290786,0.0,0.00011671068168758309,-0.00011671068168758309,-0.03345528282267284,0.0,0.0006093845216331506
C14orf39,0.0,0.00011671068168758309,-0.00011671068168758309,-0.03345528282267284,0.0,0.0006093845216331506
GRTP1,0.0,0.00011678121716876194,-0.00011678121716876194,-0.03345694365502925,0.0,0.0006093845216331506
ENSG00000266908,0.0,0.00011693138938235102,-0.00011693138938235102,-0.033460470432554845,0.0,0.0006093845216331506
LRRC37A11P,0.0,0.00011693138938235102,-0.00011693138938235102,-0.033460470432554845,0.0,0.0006093845216331506
OR2G6,0.0,0.00011694465847339774,-0.00011694465847339774,-0.03346078145605239,0.0,0.0006093845216331506
MIR1915HG,0.0,0.00011699776505863883,-0.00011699776505863883,-0.033462025285978206,0.0,0.0006093845216331506
FOXC1,0.0,0.00011703319633549096,-0.00011703319633549096,-0.03346285427114738,0.0,0.0006093845216331506
GPRC5C,0.0,0.00011704205751835669,-0.00011704205751835669,-0.03346306148808512,0.0,0.0006093845216331506
ALX4,0.0,0.00011704205751835669,-0.00011704205751835669,-0.03346306148808512,0.0,0.0006093845216331506
LINC00900,0.0,0.00011714849679474596,-0.00011714849679474596,-0.033465547175144966,0.0,0.0006093845216331506
FSTL1,0.0,0.00011714849679474596,-0.00011714849679474596,-0.033465547175144966,0.0,0.0006093845216331506
ASCL5,0.0,0.00011714849679474596,-0.00011714849679474596,-0.033465547175144966,0.0,0.0006093845216331506
RELCH,0.16374739196032945,0.1715963165870336,-0.00784892462670414,-0.033470149555106375,0.4406307977736569,0.4655697745277325
ENSG00000286432,0.0,0.0001174511320443002,-0.0001174511320443002,-0.033472580760542124,0.0,0.0006093845216331506
ENSG00000283413,0.0,0.0001174511320443002,-0.0001174511320443002,-0.033472580760542124,0.0,0.0006093845216331506
ENSG00000251095,0.0,0.00011750470115558473,-0.00011750470115558473,-0.03347382056899918,0.0,0.0006093845216331506
SPDYE1,0.0008012659994207733,0.0013519676493162222,-0.000550701649895449,-0.03347490913638361,0.0037105751391465678,0.005484460694698355
DNAL1,0.017730465052909625,0.02039260467207555,-0.0026621396191659243,-0.033475234875333694,0.064935064935065,0.07678244972577684
DIRAS3,0.0,0.00011779123295185371,-0.00011779123295185371,-0.033480425713198946,0.0,0.0006093845216331506
S100A1,0.0,0.00011779123295185371,-0.00011779123295185371,-0.033480425713198946,0.0,0.0006093845216331506
ENSG00000205622,0.0,0.00011779123295185371,-0.00011779123295185371,-0.033480425713198946,0.0,0.0006093845216331506
ZNF470-DT,0.002344399275171815,0.0034606130263042036,-0.0011162137511323885,-0.033480663516336315,0.007421150278293135,0.010968921389396712
LINC02541,0.0005322113480624364,0.0010046903902299164,-0.00047247904216748005,-0.033481172324665916,0.0018552875695732839,0.0042656916514320535
TRAV10,0.015791733873832505,0.02080504280686653,-0.005013308933034026,-0.03348136532473926,0.01948051948051948,0.020719073735527126
LONRF3,0.004006561780781721,0.005514773950912509,-0.001508212170130788,-0.03348188758569718,0.012059369202226347,0.015234613040828768
ENSG00000261168,0.0,0.00011790803729501087,-0.00011790803729501087,-0.033483105601093265,0.0,0.0006093845216331506
ENSG00000284966,0.0,0.00011790803729501087,-0.00011790803729501087,-0.033483105601093265,0.0,0.0006093845216331506
ENSG00000286229,0.0,0.00011790803729501087,-0.00011790803729501087,-0.033483105601093265,0.0,0.0006093845216331506
OR2AE1,0.0,0.00011803859350690119,-0.00011803859350690119,-0.03348609235094003,0.0,0.0006093845216331506
FHDC1,0.0,0.00011803859350690119,-0.00011803859350690119,-0.03348609235094003,0.0,0.0006093845216331506
LILRB2,0.0,0.00011808368016351558,-0.00011808368016351558,-0.033487121688238995,0.0,0.0006093845216331506
SMIM40,0.0,0.00011813782977954268,-0.00011813782977954268,-0.03348835650258159,0.0,0.0006093845216331506
ENSG00000224658,0.0,0.00011813782977954268,-0.00011813782977954268,-0.03348835650258159,0.0,0.0006093845216331506
LINC01499,0.0,0.00011813782977954268,-0.00011813782977954268,-0.03348835650258159,0.0,0.0006093845216331506
CBFA2T2,0.11245101861481302,0.11930039059955516,-0.006849371984742142,-0.03349068029522595,0.30426716141001814,0.35039609993906307
